-2.66833	-8.99478
-7.7057	-13.9653
-15.0617	-20.7206
-20.9333	-8.03011
1.37719	-11.8517
-16.438	-21.5397
-15.1935	-7.63052
-4.59337	8.37479
-0.283355	-14.5602
-6.11615	-1.76997
-1.79153	-2.58734
1.6435	-7.19296
-5.79973	0.150724
-1.95052	-6.53351
-8.57223	5.29275
4.52256	-5.47749
-4.86831	-8.76006
-8.71809	-12.3592
-1.71289	-11.9581
-6.50473	-9.61108
-11.0936	-9.87245
-9.83989	-3.33636
6.2764	-2.30525
-3.95537	7.81204
8.39664	0.09721
-1.48264	-1.48734
1.4958	2.52871
2.28955	-6.52494
0.0416515	-8.0997
-4.73267	-0.254217
-4.19775	-4.52395
3.00648	-1.11113
-3.79818	9.41288
1.88914	0.926821
-3.70598	-7.20644
-10.6736	3.60028
0.733833	-1.29934
2.47401	-0.238293
8.67469	7.80666
-4.86724	-5.72109
-4.32844	-6.80075
-6.52789	1.35076
6.65093	-2.45187
-0.842147	-16.1995
-10.2079	-14.9901
-14.7838	-5.69867
-9.79942	-9.65349
-2.07151	-11.4352
-6.17066	-7.69478
-11.293	7.24519
2.68339	-16.8176
-13.7181	-6.22526
-7.12783	3.31859
4.21744	-3.64691
-6.30084	-2.42154
-1.03642	-5.4291
-6.78542	-17.5644
-19.5198	-14.842
-12.8876	-10.5697
-6.41118	-11.1001
-22.5794	-5.812
-11.3868	-0.801875
2.44267	3.42941
-6.00477	-6.72363
-0.441952	-20.2395
-24.1106	-8.13672
-7.83557	-6.13694
-5.2397	-1.45907
-0.774295	2.44468
3.11038	-2.17151
-3.12509	1.01336
-1.43262	-9.99005
-8.17638	-10.7334
-10.4716	-8.2265
-9.3153	1.61874
1.67388	-7.39939
-10.3171	-8.56912
-12.2623	-3.24543
-0.190471	-4.58118
-10.1874	-17.8068
-17.7736	2.27148
6.90051	-12.1952
-12.4093	-2.11252
-6.99751	-10.6856
-7.95861	-1.06067
-0.421365	-9.15245
-13.7794	3.89117
1.17533	-9.4785
-6.99152	-11.061
-11.689	-18.8695
-18.0615	-1.3346
2.91031	-22.2547
-22.2441	-8.15152
-12.6274	-27.8176
-32.6742	4.8971
1.48251	-8.20717
-8.43432	-6.24111
-12.4603	-4.0404
-3.92278	1.95233
-13.8707	-11.0557
-12.5813	5.40393
4.83701	-16.1029
-15.1532	0.93797
2.44432	-3.32374
-4.97386	-15.5285
-10.9155	-10.9375
-10.1045	9.24114
9.09371	-17.4062
-18.1415	-6.31904
-6.16777	-8.20306
-8.51923	-22.3264
-20.2946	-2.39709
-0.237213	-16.7469
-2.89233	-6.74108
-14.2366	-1.442
-7.46261	-13.0123
-7.38389	-1.12658
-0.63585	-2.13329
-2.66153	7.28013
5.54835	-0.429616
2.44321	-5.90573
-5.26793	-17.3792
-15.4763	1.64069
0.719697	-13.8521
-13.091	-5.77105
-8.35912	-20.8846
-9.85491	-3.07438
5.67416	3.39323
-4.2137	0.700512
-6.19037	-0.898378
-9.92292	-0.409461
7.82783	-13.0946
-11.7473	-6.64293
-0.832168	-4.43156
-10.0438	-2.27684
-2.02625	-2.84075
-5.97309	-11.2688
-11.8821	-23.1877
-22.1462	-4.71952
-3.7884	-9.08669
-14.0893	-12.1442
-11.9207	2.92853
3.37359	-3.79482
-7.56148	-8.81782
-5.5929	-7.32983
-3.56152	-0.153559
4.82181	-17.1152
-5.27318	-4.52232
-5.41034	-4.76751
-8.22851	6.05211
4.55716	-0.820792
0.202721	-2.65879
0.826467	-5.03404
-5.52751	-4.1995
-0.757031	10.6094
4.59199	-15.8313
-13.7684	-5.67682
-12.8169	-10.5522
-9.46566	-5.75111
-8.5227	-5.70467
-4.79318	1.17218
0.753213	-18.1593
-4.15555	-3.92462
-0.925468	-3.52114
-8.61315	6.03364
9.30793	-4.10387
-6.76854	2.60227
9.01666	2.68449
-7.02477	-32.7372
-31.6006	-2.06319
-3.73851	-9.99499
-6.46674	-7.99085
-9.57507	-6.20671
-8.17466	1.12901
-12.2976	8.70709
10.6169	-7.97926
-11.4987	-9.32294
4.8611	-6.96152
1.32442	-9.81557
-1.61316	-0.966501
10.4906	-1.11984
-1.52208	0.0707595
5.64749	-7.20123
-5.27088	1.98381
2.26807	8.46004
-2.07623	-0.387407
-0.488904	-4.2105
9.78277	3.39842
4.0685	6.28655
5.63863	6.15691
2.93771	-2.46292
-0.748309	3.0961
0.235422	-0.262037
2.94531	-1.23168
1.48367	-1.31108
9.4159	-23.1713
-26.5786	-26.2404
-19.0765	-2.03058
4.55935	-22.2024
-26.0995	-18.1401
-15.5191	3.38844
-0.930965	-0.270089
4.83149	-8.84772
-10.2088	-23.9175
-24.4756	0.583927
0.475311	-7.20744
-6.74942	-8.05894
-7.12259	-0.263969
0.784664	-8.87405
-8.26919	-3.594
-4.28596	-9.46634
-9.1874	-14.9507
-14.9502	-19.5968
-18.3342	-7.19967
-3.275	-10.4137
-14.4266	-17.4666
-20.5009	-14.2713
-6.16302	-12.3274
-13.0009	-7.11824
-7.56788	0.497107
-2.35792	-11.1801
-7.49954	-4.99595
-13.1673	-3.30934
0.409798	-1.35743
-4.74532	-13.0723
-12.4667	-3.0764
-1.92784	-7.80736
-6.61637	-14.9003
-12.7329	-8.19451
-2.2243	-3.53263
-3.50835	-12.4227
-12.7204	-11.2057
-14.7502	-0.0680184
-5.44917	-0.148334
-0.932676	-8.50143
-10.0498	-20.2466
-21.5394	-1.63132
-4.17026	-16.774
-14.0968	-11.9368
-10.4209	-9.56489
-9.09857	-5.56443
-6.95439	4.94191
2.01527	-9.54652
-7.04694	-10.0711
-16.1828	-17.648
-14.9443	-0.86374
-3.60337	-6.13756
-14.7178	-6.88459
-13.104	-2.52069
2.23537	10.8808
12.8511	2.19006
7.05685	-6.57098
14.3945	10.3998
-8.6893	-4.0082
6.78701	-17.518
-14.8101	5.45755
4.47493	-13.9516
-9.53606	0.0595469
-1.78379	-5.46201
-5.58148	-14.995
-13.5552	-24.9924
-22.4846	-6.41147
-8.04422	-11.0699
-9.68541	-10.327
-3.48921	-10.3345
-10.914	-6.26664
-16.4681	-3.71508
-7.12292	-5.28329
-9.1718	-5.22796
-6.37838	11.4699
5.09192	-19.176
-22.3738	-3.39088
4.58306	0.431699
-2.32586	-12.0594
-2.24168	-3.62636
-3.45845	-11.3929
-11.6955	-5.81122
-1.74008	13.1454
12.4308	-26.1097
-29.2111	-8.95656
-6.66786	-8.07423
-11.9142	-13.7545
-14.8328	-12.148
-12.5874	7.5299
12.9036	-10.7509
-4.75525	4.65662
10.2378	-10.424
-10.9915	-4.57263
-2.46238	-4.24929
-3.59096	-7.93238
-9.59892	-0.240785
-2.41907	-6.14337
-5.7866	-8.10313
-9.49966	-7.63074
-2.41946	-10.1296
-17.3546	-26.2139
-23.7784	-5.72645
-0.808273	-6.88864
-5.55033	-4.41585
-6.48149	4.8694
-2.77181	-2.57741
-5.31002	-13.9166
-10.9596	-4.861
-2.00978	4.92215
4.77014	-5.80073
-6.32763	7.86014
6.86596	-3.55032
-5.12376	-10.8628
-9.87092	-8.7751
-10.5159	11.2635
4.62216	-2.69596
-1.52693	-6.89737
-8.03297	-4.71158
-3.36527	1.34633
-4.5907	3.46148
5.74486	4.46413
7.30054	-8.21968
1.07465	-2.85712
2.80778	7.6321
-1.27199	-2.63856
-4.3449	-0.293842
-2.84379	2.88864
-2.96469	2.02513
0.12976	-1.54319
-3.63371	-4.53585
-6.43335	-2.1118
1.59529	-2.8604
1.11711	0.323613
-14.0806	2.13194
-22.2441	-3.93313
-4.88077	3.36166
-2.63657	-12.4042
-2.3061	-7.21558
-5.42553	-2.34866
-2.98005	1.12255
-2.32754	-2.46515
-5.18511	-8.87117
-9.88809	-19.0513
-18.5794	-17.9824
-14.3357	-18.3584
-18.9615	-0.232753
-6.55081	-18.1576
-21.3269	-5.37146
1.5333	-4.66506
3.72315	-10.6797
-18.0837	-3.84384
5.13184	-5.80245
-8.46207	-10.9178
-10.228	-3.56778
2.87571	-10.4158
2.77656	-6.48689
-4.80046	-5.39049
-4.5401	-9.2101
-8.86474	-20.9066
-24.2081	-1.1586
-7.7356	-23.181
-21.8779	2.73139
-0.434479	-13.5507
-16.1802	2.52877
1.82234	6.53189
7.15936	-21.0601
-23.9287	-6.93294
-0.323484	-3.36966
-10.1066	-12.8512
0.65971	-2.51572
6.69481	-5.73876
-8.6301	-7.91924
-10.1186	-10.2375
-9.47152	-13.6773
-13.873	-4.92413
-4.54265	3.83144
1.92572	-25.6644
-22.4328	-31.1058
-31.1001	-13.023
-19.5119	-6.23049
-8.70923	1.63828
9.43581	-14.7303
-8.5403	-19.3895
-22.0305	-1.03617
-13.7997	-13.3687
-9.04461	-4.6796
-0.879361	-3.2821
-5.14289	-2.79364
-9.46168	-10.7249
-5.40544	-7.21251
-9.88651	-18.9365
-19.3316	-12.1313
-5.72079	-18.8481
-20.7727	-7.30143
-2.16896	-13.4456
-4.77074	3.95587
0.642192	-4.50613
-11.522	4.95811
16.4418	-15.395
-11.0803	-6.12138
-5.37956	-7.44666
-7.28509	-6.06022
-3.0754	-3.51234
-6.3201	-0.283231
0.395703	-2.66412
-2.49739	-16.1496
-14.8012	-13.3712
-14.2774	4.51437
5.63251	-30.8757
-27.8266	-23.4611
-25.3047	8.62148
-2.64642	-8.07652
2.00246	12.9463
4.56343	0.215328
3.06441	4.01796
-8.16425	-7.50005
-1.40972	-14.7526
-16.9774	4.90786
-0.361588	-3.6962
-4.32679	0.554847
0.0614586	-0.7467
0.355326	-15.8057
-16.2354	-13.0967
-9.37333	-3.13596
-1.3969	-29.6778
-27.6132	-19.1292
-17.9315	-9.28558
-9.3407	-13.5805
-15.735	-8.00103
-0.635758	7.41206
5.08943	-3.9961
-4.80249	-7.82818
-13.5499	4.78328
3.65162	-6.04529
1.23403	-5.9306
-9.06971	3.68877
2.36284	-3.86999
-4.88144	-11.1079
-11.8361	-8.0145
-11.7579	6.70688
7.71289	-16.291
-18.7245	-15.329
-16.8995	-3.04862
-0.0126839	-23.8874
-23.2576	3.77583
1.56425	-0.702748
7.0518	-13.2733
-6.33769	-3.08365
-8.3179	-1.34826
-11.8002	-9.80977
0.828725	-5.64677
-0.575655	-5.37449
-3.0778	-5.08124
-3.22581	-12.7998
-13.535	-17.4049
-12.7902	2.17412
0.648498	-23.5116
-19.2969	-18.0504
-17.0995	-4.69028
-3.07581	-0.701459
-6.67674	-5.01062
0.201161	-11.4574
-6.62642	0.373744
5.61779	-18.122
-14.7373	0.22503
1.58768	-3.81291
-1.19964	-5.6859
-7.71165	0.132194
0.730938	-3.2919
-4.01114	-15.1298
-12.5348	-15.6597
-7.26928	16.815
16.7195	-20.6976
-24.1764	-19.6736
-10.8037	-13.8483
-10.1914	-15.5782
-11.7575	-2.32955
-4.50456	-5.62451
-3.52157	1.18463
-11.922	-2.71983
-7.52754	0.724807
-1.44257	-6.0481
5.5303	-5.19015
-5.68479	-2.19208
-1.40037	-4.24986
-10.4496	-14.7727
-15.0504	-21.1302
-19.3861	0.401768
2.49913	-17.1771
-17.5943	-10.7662
-9.50541	4.09172
-1.65597	-12.9591
-18.003	-2.07668
0.331421	-13.4796
-8.71513	-8.66368
-8.04058	0.95995
2.59934	-12.07
-5.78578	-5.21102
-1.44813	-5.65526
-5.0984	-10.4415
-2.16321	1.19556
0.898914	-6.31285
-11.5193	-23.6645
-24.439	-0.624227
-2.91598	-18.1999
-17.6101	-9.12718
-12.4125	0.400489
-3.91731	5.61188
6.81932	1.39167
1.76302	-12.5941
-18.608	-0.552563
-2.42279	-6.07619
-2.39267	-11.0934
-12.8363	-5.13118
-4.04519	-12.0581
-11.3817	-3.59681
1.07642	-1.01974
0.0335185	-7.5303
-6.27579	-4.25606
-4.54283	5.40061
7.3551	-13.5758
-8.7179	-13.3011
-13.2757	-10.0697
-10.202	-13.6461
-9.66321	2.14368
-3.07642	3.69783
-1.86884	-5.8351
-3.19225	3.25294
-3.52271	-12.0557
-7.81005	4.84105
11.0921	-6.77406
-10.9465	10.5285
14.6521	-0.641869
-8.06406	-10.1925
-14.5654	-3.79505
-1.50498	7.97199
9.57048	-30.9918
-25.4261	-16.2967
-15.6031	6.47188
-7.27965	-9.31747
-4.00263	-1.23792
-7.25401	1.56496
2.46334	-2.26744
5.62937	-5.43693
-0.908112	-8.37543
-4.41305	-4.56722
-8.89753	3.21069
-8.74349	1.95027
0.768976	3.9297
1.21592	-3.66064
-4.05494	-10.8903
-7.23807	-5.36314
-8.48554	-12.8769
-9.83046	-4.88937
-4.68185	-12.4215
-12.7494	6.47066
9.10937	-17.5656
-15.2038	-6.67629
-7.2235	-11.3683
-8.74099	-1.88782
-0.21605	0.605108
-2.48374	-12.4227
-10.2739	-8.06087
-11.2483	-1.96872
-1.44525	1.14419
-3.41019	-21.1332
-21.3887	-19.8931
-16.3322	3.94485
0.876288	-4.61318
-7.96788	-5.99578
-1.94883	-3.58501
-7.03001	5.05465
3.87387	7.51411
8.2892	-3.66316
0.9843	-3.3205
-3.42653	-6.98718
-2.70171	8.35837
-5.68416	-11.9243
-17.3727	-8.01413
-5.02961	-7.75973
-16.0412	-23.3532
-17.5353	-0.670649
5.56835	12.51
-0.219908	-11.742
-9.16648	7.32848
2.25846	-9.45662
-8.09058	2.2358
-13.2683	-1.44857
-12.4021	-6.06348
-4.57838	-2.18625
-0.832847	-36.2883
-34.6264	-10.6435
-11.369	-11.1922
-8.61189	-6.87343
-2.26751	-5.01635
-17.275	-13.0818
-14.8629	1.24489
3.56591	-6.37367
-7.07587	-8.07231
-11.1862	7.80722
6.17949	-7.80316
-7.09117	-1.53953
-7.18912	-5.01661
-11.0607	-7.82366
-2.62339	2.30749
0.747779	0.364098
-7.12907	-16.5437
-18.0174	-16.7086
-11.0041	-4.18995
0.545517	-23.4382
-27.3123	-12.2809
-14.0218	-13.3804
-9.84571	-13.9484
-11.4759	-12.32
-5.4371	1.35249
2.45365	-18.6715
-15.2462	-11.7421
-6.34871	-20.7187
-21.6878	-9.24932
-8.00567	-7.54345
-7.07697	-5.95625
-2.25782	-2.55856
-3.06428	-4.84384
-5.94229	-7.43439
-7.60634	6.94529
5.06368	-7.91304
-6.60152	-1.40557
-9.52305	-10.4093
-8.76115	-4.3429
-8.14285	-2.93365
2.23568	2.48187
-10.9178	-13.2542
0.746154	-6.69822
-4.22551	-4.38474
-4.99316	-10.7927
-6.09157	-0.561502
-0.293641	-5.45071
-4.48107	-3.59369
-0.344587	-8.02805
-8.78707	-18.8353
-18.9929	-3.969
-2.42575	-19.9947
-19.1917	-9.71272
-9.81608	-24.9588
-24.0752	0.429435
2.54165	13.209
7.53723	-20.1842
-25.7527	-3.0085
0.528937	-3.87107
-4.22233	-5.56861
-6.72807	5.01767
5.0884	-5.41649
-6.20988	3.00996
1.71779	-7.6441
-5.41853	-11.2895
-10.0677	-15.0895
-17.9015	-4.66017
-6.79556	-11.2729
-12.2472	-13.6153
-12.2975	-20.3127
-20.6324	7.3452
5.52163	-6.28226
-15.9171	-12.5751
-8.54653	-8.47375
1.74345	0.0694167
3.50657	-5.00832
-9.77515	-0.347827
4.05449	3.57753
-6.69956	2.50528
-0.578485	0.198517
-3.41228	-22.6859
-22.5826	-20.2859
-15.8348	-4.30383
3.85556	-8.15729
-11.5702	-7.82175
-6.76853	-14.6284
-14.7672	-2.68002
-5.87665	11.4113
12.2104	-11.5777
-3.32349	-8.94776
-13.4014	-0.151975
-7.71308	-1.42102
-4.02095	-8.78819
-13.4246	-9.04789
-9.01375	-2.31145
1.99766	-1.19107
0.351447	-14.9132
-26.4301	-14.5774
-15.7663	-8.45653
-12.8568	-13.7675
-17.247	-4.5445
-5.11025	-10.2074
-4.33952	-11.3078
1.69701	2.7533
1.00592	5.76864
7.05206	-7.42899
-1.7321	-1.15287
6.49642	-7.87824
-8.58904	-12.8986
-9.11757	1.49195
2.95772	-1.8711
-1.52165	-0.022973
0.878801	-7.11246
-8.82847	-19.5536
-19.2062	-19.1226
-17.0977	-7.508
-6.35566	0.764093
-0.32809	-17.7128
-17.7613	0.936352
1.5426	-8.11689
-6.13625	-9.58132
-16.9497	2.49046
3.82917	-11.9522
-12.8439	-4.26471
-3.70097	-3.22778
-2.21564	4.58227
2.9946	-0.125541
-0.713148	4.28501
5.3797	-10.1229
-12.0077	-6.63657
-7.85579	-0.412784
-1.90221	-22.8291
-20.1502	-22.8098
-21.6524	-7.27194
-12.638	4.85668
2.91395	7.9414
12.459	-21.0779
-19.3722	-18.8457
-20.4142	3.38839
-3.69939	2.7106
-2.12607	5.41208
9.27367	-2.05468
-0.481518	-6.23114
-6.45729	-2.33917
-5.46946	-17.3212
-20.507	-20.4357
-20.7624	-4.02779
-5.56934	-8.40036
-7.27409	-5.21458
-6.14392	-0.768876
-0.0988454	-2.25274
-0.147512	3.7359
-2.80489	-5.50836
0.809117	5.94395
6.3826	2.39278
-0.470956	-6.14102
-4.69742	1.98483
5.92696	6.6314
1.99758	8.70972
-11.3457	7.50598
4.99848	4.54997
2.39958	-0.701497
-0.856561	8.81994
0.778631	-2.1899
-2.00415	-23.1977
-23.5129	-6.8746
-9.32124	0.136316
-0.267607	-15.6061
-18.8133	-1.04765
-9.07245	-4.00958
-11.0363	-12.8142
-13.9723	-4.8312
-0.392672	2.72725
-13.4754	2.50262
3.81607	-17.052
-10.9279	-7.99778
-8.49671	-3.12337
-4.04064	0.085997
-0.284168	-4.1362
-3.71107	-3.34269
-1.66525	-11.1122
-13.5299	-0.172142
-0.327663	-5.24719
-1.38071	-17.2605
-10.2428	-11.2137
-9.6609	-5.91174
-6.25677	0.57097
3.7114	-13.5732
-15.3197	-18.4165
-16.3539	0.880722
-5.94898	-0.260741
5.79192	-9.50303
-8.31258	-3.64831
-0.364966	-4.88203
-9.34382	-1.21415
2.22617	-3.74914
-6.37983	-15.721
-16.9294	1.29959
3.39807	-4.43238
-5.37293	-25.1779
-21.8007	-10.6988
-6.97933	-8.56663
-8.14581	-11.3386
-6.16625	-4.52265
-3.03614	-7.90376
0.519168	-11.8951
-0.0100174	-8.82492
-5.8273	-6.16052
-10.5751	-3.6736
-4.64136	-3.12949
-1.99935	-0.421947
-2.00104	-2.85139
-4.96012	-14.3391
-16.5604	-15.0874
-18.4825	-7.32562
-8.50826	-14.5305
-12.873	-13.2823
-14.9452	-4.04254
-4.78589	3.26439
2.91946	-19.9365
-13.5639	-4.09352
-17.4397	-3.32941
-3.8456	-13.0741
-9.8784	-19.2731
-12.8787	-7.8945
-13.7931	-1.92859
-4.13578	-6.36651
-5.28586	-9.14063
-7.99174	-12.8186
-15.4067	-3.33345
-12.0706	-8.07256
-4.86313	-7.73892
-1.85978	-2.31422
-1.20305	-0.401894
-8.3192	-0.68078
-3.21412	-0.911251
1.24232	-20.522
-19.3938	1.33854
-5.39272	-12.2063
-7.4861	-1.40167
2.14156	-4.79802
-3.07305	-8.75954
-10.8406	6.15099
2.75904	-5.12978
-9.66202	-9.59653
-6.97589	-19.005
-20.923	-8.32541
-10.4407	-8.37059
-7.80729	-3.63909
-6.40625	-17.7072
-11.7968	6.24192
4.83686	-17.0329
-16.9782	-10.8706
-6.94564	-1.76346
-3.35522	-15.1972
-12.7829	1.33398
-11.6779	-3.00856
-4.46151	-9.39985
-1.91546	-2.17972
-5.89253	-2.92647
-5.64676	-22.5517
-17.6885	-6.26207
-6.50724	-1.92371
-0.440081	-13.4055
-19.4677	-15.3975
-15.7432	-15.2725
-19.4416	4.4962
7.24313	0.172437
-3.44209	-19.7257
-21.7677	2.21543
0.138446	-10.5618
-10.7934	-0.379417
0.573132	1.20823
-0.648001	1.93485
1.15127	-6.66448
-8.42934	-3.84657
-4.09186	-7.90849
-8.80487	-7.79254
-6.69316	0.954716
-0.142533	-21.7598
-24.7469	-7.22722
-10.2443	-11.5522
-7.17887	-9.79984
-11.0243	11.2369
10.0518	-12.5955
-12.2913	-0.556318
1.98135	-1.31751
-1.01599	-17.3086
-14.9695	2.36154
5.15986	2.86623
-2.89332	-1.61174
-4.82855	-0.684533
-1.3022	-13.2776
-14.8613	-24.558
-23.5578	-9.35407
-5.8367	-13.7142
-20.7534	-9.2692
-10.7079	11.4361
5.92574	-4.08989
-10.2522	-9.47278
-3.77514	-11.9213
-8.86564	-17.4373
-14.2638	-8.08164
-9.07851	-2.47016
-6.47105	8.19991
3.1065	4.28829
1.66365	-4.91887
-1.34748	-0.034872
-8.79333	-10.4878
-9.99078	-10.3547
-10.7456	-2.93177
-1.81733	-7.94275
-3.6569	-2.01555
-2.66059	-4.26636
0.243609	-7.7672
-3.86376	7.61742
0.171795	-13.6223
-7.84026	5.45633
5.84692	-9.25315
-7.49839	-15.2376
-15.6956	-23.2777
-23.4763	-9.69978
-9.8559	-8.19938
-11.0931	-7.46843
-6.76969	-16.3182
-13.7028	10.558
-7.53881	-3.63788
-11.5495	-12.0821
-16.6105	1.58733
-0.305089	-16.184
-10.2231	-17.7555
-20.9375	-5.47136
-9.34097	-12.1229
-11.3908	4.79714
-1.0266	-1.59928
-6.28388	-16.5419
-17.6669	-3.27993
-4.46865	3.22611
0.0614588	1.88075
6.10347	-5.85559
-10.3337	4.99117
-12.9099	-0.330459
5.65495	-5.64693
-1.70483	-8.35943
-8.45931	-1.87039
-8.81207	-7.78737
-3.14492	-8.38383
-14.7313	2.5304
0.765085	-3.54995
-3.28468	2.58844
-1.97195	-7.11544
-6.22925	-9.06609
-9.04212	-7.58422
-7.20538	4.30292
5.54188	-16.056
-17.1008	-9.97068
-9.15658	-18.1611
-18.6363	-17.9212
-19.5881	6.40073
3.44598	-1.02587
-12.2416	-0.140824
3.87886	-9.25053
-10.2952	-3.99693
-5.29459	-5.06179
0.512658	-11.5463
-11.942	2.68853
1.96342	-3.24809
-4.95016	-15.6191
-15.1148	-20.3935
-20.8299	-20.9799
-21.3354	-11.223
-12.0417	-3.93783
-2.93884	-14.7554
-15.4281	-12.6057
-14.1981	1.95059
-1.44536	-1.68151
-12.829	-6.33293
-0.0843574	-6.14156
-3.77834	-18.2709
-14.122	-9.66139
-6.03866	-7.98052
-6.28516	1.23871
-3.04761	-6.55029
-8.1422	-12.4774
-14.9326	-24.8501
-25.2015	-12.7189
-9.46371	-8.03235
-16.7393	1.54829
-5.80503	-10.3754
-14.5891	-3.98287
1.2678	3.85492
-4.85903	-21.7369
-18.3611	-2.61075
-5.05287	6.02573
2.05394	-14.483
-14.2886	11.2004
8.14642	-7.4294
-7.76636	-5.95839
-0.509521	-2.27414
-5.80897	-5.17519
-2.95772	-7.32746
-5.47726	1.43992
11.0002	-15.5679
-6.51249	-11.4104
-11.7067	-6.5209
-4.33348	-7.84023
-6.64783	-11.4132
-5.64643	-8.71758
-6.87931	5.72661
5.35122	-18.2588
-18.1294	-2.50491
1.43733	-5.42289
-4.59891	-5.91834
-3.60311	2.41631
4.07331	-6.96177
-4.82559	-10.6965
-6.80494	-0.884864
-3.71813	9.33547
9.43577	-19.0961
-15.8346	-8.7935
-8.19669	-8.43113
-9.25696	-12.0376
-11.9079	-10.1444
-10.7193	0.0609234
-5.62565	-0.114739
-5.27941	-7.71225
0.0848891	-8.03412
1.38365	2.81375
-2.40016	-2.57528
-8.03393	-2.99236
1.83539	-2.21415
-3.16532	-11.5087
-12.364	-13.0941
-11.1165	-2.38985
-2.02187	-20.8983
-20.126	-12.2969
-17.1329	5.23198
-1.68132	4.44311
-4.28934	-4.19935
0.29523	-7.52135
-8.16761	0.934007
0.978593	-13.8521
-17.1404	-3.16316
-14.4999	3.40016
2.75379	8.18608
2.38469	8.71978
2.0228	-2.4211
-1.24905	-9.44409
-8.08782	-4.92573
-4.59857	4.23349
-12.1956	-11.3343
-1.82162	-5.73143
-4.52484	-5.25775
5.0281	-3.83083
-5.18391	-1.56604
2.82479	1.12565
-5.08805	5.12687
0.750727	2.47999
-5.8869	-6.2184
-11.5075	-4.37049
-6.97177	-9.75138
-14.725	1.44988
-0.569737	-5.9261
-6.58892	-3.06545
-5.72088	-15.3971
-16.0484	-3.04292
-3.7061	-4.56266
-2.80002	-28.565
-27.7123	-14.9824
-13.7063	-8.8618
-9.58187	-5.97271
-9.05682	-8.02381
-2.98246	8.28286
-0.731961	0.884287
4.44413	-2.40648
-5.49559	-0.733459
3.18942	-14.4634
-9.5294	-7.2949
0.716533	-9.98685
-2.76092	-3.81124
-4.07304	-18.9082
-18.3976	-4.69511
-5.93424	-4.41219
-1.8896	-31.2041
-30.0633	-9.74953
-11.8403	-5.99311
-2.93189	-24.1216
-20.64	-2.51992
